EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,Over18,OverTime,PerformanceRating,YearsAtCompany
RM592,33,26-35,Yes,Travel_Rarely,Sales,16,Marketing,1,Female,Sales Executive,1,Single,5324,5k-10k,5,Y,No,3,3
RM620,33,26-35,No,Travel_Rarely,Sales,1,Medical,1,Male,Sales Executive,1,Divorced,4037,Upto 5k,1,Y,No,4,9
RM656,33,26-35,No,Travel_Rarely,Human Resources,3,Human Resources,1,Male,Human Resources,2,Divorced,2277,Upto 5k,3,Y,Yes,3,4
RM674,33,26-35,No,Travel_Rarely,Research & Development,1,Other,1,Male,Research Scientist,1,Single,2799,Upto 5k,3,Y,Yes,3,3
RM695,33,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Healthcare Representative,4,Single,6949,5k-10k,0,Y,No,3,5
RM711,33,26-35,No,Non-Travel,Sales,17,Life Sciences,1,Male,Manager,3,Single,17444,15k+,1,Y,No,3,10
RM713,33,26-35,No,Travel_Rarely,Research & Development,13,Life Sciences,1,Female,Research Scientist,4,Single,3452,Upto 5k,3,Y,No,3,3
RM716,33,26-35,No,Travel_Frequently,Research & Development,1,Other,1,Female,Healthcare Representative,2,Married,5488,5k-10k,1,Y,Yes,3,6
RM755,33,26-35,No,Non-Travel,Sales,8,Life Sciences,1,Female,Sales Representative,4,Single,2342,Upto 5k,0,Y,No,3,2
RM791,33,26-35,No,Travel_Rarely,Research & Development,5,Life Sciences,1,Male,Healthcare Representative,4,Divorced,7119,5k-10k,4,Y,No,3,3
RM793,33,26-35,Yes,Travel_Frequently,Research & Development,29,Medical,1,Female,Research Scientist,3,Single,4508,Upto 5k,1,Y,No,4,13
RM799,33,26-35,Yes,Travel_Rarely,Research & Development,25,Medical,1,Male,Research Scientist,2,Single,2313,Upto 5k,4,Y,Yes,4,2
RM803,33,26-35,No,Travel_Frequently,Sales,7,Life Sciences,1,Female,Sales Executive,2,Married,4302,Upto 5k,0,Y,No,3,3
RM830,33,26-35,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,Sales Executive,1,Single,8224,5k-10k,0,Y,Yes,3,5
RM864,33,26-35,No,Travel_Rarely,Human Resources,2,Human Resources,1,Male,Human Resources,3,Married,3600,Upto 5k,1,Y,No,3,5
RM873,33,26-35,No,Travel_Frequently,Sales,25,Medical,1,Female,Sales Executive,3,Married,4539,Upto 5k,1,Y,No,3,10
RM884,33,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Male,Research Scientist,4,Married,2781,Upto 5k,0,Y,No,3,14
RM909,33,26-35,No,Travel_Rarely,Sales,10,Marketing,1,Male,Sales Executive,3,Divorced,8380,5k-10k,0,Y,Yes,3,9
RM991,33,26-35,No,Travel_Frequently,Sales,5,Life Sciences,1,Male,Sales Executive,4,Married,9998,5k-10k,6,Y,No,3,5
RM1048,33,26-35,No,Travel_Frequently,Sales,7,Medical,1,Male,Sales Executive,1,Married,4373,Upto 5k,0,Y,No,3,4
RM1067,33,26-35,No,Travel_Rarely,Research & Development,4,Medical,1,Female,Laboratory Technician,2,Married,3838,Upto 5k,8,Y,No,3,5
RM1075,33,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,Healthcare Representative,3,Single,6388,5k-10k,2,Y,Yes,3,0
RM1092,33,26-35,No,Travel_Rarely,Research & Development,25,Life Sciences,1,Male,Manufacturing Director,2,Single,4320,Upto 5k,1,Y,No,3,5
RM1096,33,26-35,No,Travel_Rarely,Research & Development,28,Life Sciences,1,Male,Laboratory Technician,3,Married,5207,5k-10k,1,Y,Yes,3,15
RM1106,33,26-35,No,Travel_Rarely,Sales,8,Life Sciences,1,Male,Sales Executive,1,Married,6392,5k-10k,2,Y,No,3,2
RM1190,33,26-35,No,Travel_Rarely,Sales,2,Medical,1,Male,Sales Executive,4,Divorced,5505,5k-10k,1,Y,No,3,6
RM1199,33,26-35,No,Non-Travel,Sales,16,Life Sciences,1,Female,Sales Executive,4,Divorced,5368,5k-10k,1,Y,Yes,4,6
RM1211,33,26-35,No,Travel_Rarely,Research & Development,21,Medical,1,Male,Laboratory Technician,2,Married,2028,Upto 5k,1,Y,No,3,14
RM1254,33,26-35,No,Non-Travel,Sales,2,Marketing,1,Female,Sales Executive,2,Single,5147,5k-10k,8,Y,No,3,11
RM1256,33,26-35,Yes,Travel_Rarely,Sales,16,Life Sciences,1,Female,Sales Executive,1,Single,8564,5k-10k,2,Y,Yes,4,0
RM1266,33,26-35,No,Non-Travel,Research & Development,4,Technical Degree,1,Male,Research Scientist,2,Divorced,3055,Upto 5k,5,Y,No,3,9
RM1283,33,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,Research Scientist,1,Married,3143,Upto 5k,6,Y,No,3,10
RM1364,33,26-35,No,Travel_Rarely,Sales,10,Marketing,1,Male,Sales Executive,3,Single,5487,5k-10k,1,Y,No,3,10
RM1399,33,26-35,No,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,3,Divorced,5968,5k-10k,1,Y,No,4,9
RM1416,33,26-35,No,Non-Travel,Research & Development,1,Medical,1,Male,Laboratory Technician,3,Divorced,2008,Upto 5k,1,Y,No,3,1
RM1426,33,26-35,No,Travel_Rarely,Research & Development,15,Medical,1,Female,Healthcare Representative,4,Married,4878,Upto 5k,0,Y,Yes,3,9
RM014,34,26-35,No,TravelRarely,Research & Development,19,Medical,1,Male,Laboratory Technician,4,Divorced,2661,Upto 5k,0,Y,No,3,2
RM023,34,26-35,No,TravelRarely,Research & Development,7,Life Sciences,1,Female,Research Director,2,Single,11994,10k-15k,0,Y,No,3,12
RM025,34,26-35,Yes,Travel_Rarely,Research & Development,6,Medical,1,Male,Research Scientist,1,Single,2960,Upto 5k,2,Y,No,3,4
RM047,34,26-35,No,Non-Travel,Sales,23,Marketing,1,Male,Sales Executive,3,Single,4568,Upto 5k,0,Y,No,4,9
RM085,34,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Manufacturing Director,2,Married,4325,Upto 5k,1,Y,No,3,5
RM104,34,26-35,No,Travel_Rarely,Research & Development,6,Other,1,Female,Research Scientist,3,Single,4809,Upto 5k,1,Y,No,3,16
RM112,34,26-35,Yes,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,3,Single,6074,5k-10k,1,Y,Yes,4,9
RM115,34,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Female,Research Scientist,2,Divorced,4505,Upto 5k,6,Y,No,3,1
RM117,34,26-35,No,Travel_Rarely,Research & Development,5,Medical,1,Female,Manager,1,Single,11631,10k-15k,2,Y,No,3,11
RM160,34,26-35,No,Travel_Frequently,Sales,2,Marketing,1,Female,Sales Representative,3,Married,2231,Upto 5k,6,Y,No,3,4
RM182,34,26-35,No,Travel_Rarely,Research & Development,27,Medical,1,Female,Research Scientist,2,Single,2311,Upto 5k,2,Y,No,3,3
RM189,34,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,3,Married,9547,5k-10k,1,Y,No,3,10
RM203,34,26-35,No,Travel_Frequently,Research & Development,10,Medical,1,Male,Research Scientist,3,Divorced,3815,Upto 5k,1,Y,Yes,3,5
RM248,34,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,1,Married,5957,5k-10k,6,Y,No,3,11
RM379,34,26-35,Yes,Non-Travel,Sales,19,Marketing,1,Male,Sales Executive,4,Single,5304,5k-10k,8,Y,Yes,3,5
RM394,34,26-35,No,Non-Travel,Sales,4,Marketing,1,Female,Sales Executive,3,Married,6538,5k-10k,9,Y,No,3,3
RM416,34,26-35,Yes,Travel_Frequently,Sales,6,Marketing,1,Female,Sales Representative,3,Divorced,2351,Upto 5k,0,Y,No,3,2
RM433,34,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,3,Divorced,2768,Upto 5k,3,Y,No,3,7
RM441,34,26-35,Yes,Travel_Frequently,Human Resources,23,Human Resources,1,Female,Human Resources,1,Divorced,9950,5k-10k,9,Y,Yes,3,3
RM463,34,26-35,No,Travel_Rarely,Sales,21,Life Sciences,1,Male,Sales Executive,4,Single,5337,5k-10k,1,Y,No,3,10
RM482,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,3622,Upto 5k,1,Y,Yes,3,6
RM495,34,26-35,No,Travel_Rarely,Sales,14,Technical Degree,1,Female,Sales Representative,3,Divorced,2579,Upto 5k,1,Y,Yes,3,8
RM504,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,2691,Upto 5k,1,Y,No,3,10
RM525,34,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Female,Healthcare Representative,2,Single,8621,5k-10k,1,Y,No,3,8
RM550,34,26-35,No,Travel_Rarely,Research & Development,8,Medical,1,Female,Healthcare Representative,3,Single,6142,5k-10k,3,Y,No,3,5
RM561,34,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Manufacturing Director,1,Divorced,5121,5k-10k,3,Y,No,3,0
RM568,34,26-35,No,Travel_Rarely,Sales,2,Other,1,Male,Sales Executive,4,Single,6274,5k-10k,1,Y,No,4,6
RM575,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,4,Single,3280,Upto 5k,2,Y,No,3,4
RM580,34,26-35,No,Travel_Rarely,Research & Development,2,Medical,1,Female,Research Scientist,1,Single,4381,Upto 5k,1,Y,No,3,6
RM584,34,26-35,No,Travel_Rarely,Sales,8,Life Sciences,1,Female,Sales Executive,1,Married,6500,5k-10k,5,Y,No,3,3
RM607,34,26-35,No,Travel_Frequently,Research & Development,16,Life Sciences,1,Female,Research Scientist,4,Single,2553,Upto 5k,1,Y,No,3,5
RM614,34,26-35,No,Travel_Rarely,Human Resources,3,Human Resources,1,Male,Human Resources,4,Married,3737,Upto 5k,0,Y,No,3,3
RM672,34,26-35,No,Travel_Rarely,Research & Development,10,Life Sciences,1,Male,Laboratory Technician,2,Divorced,2008,Upto 5k,1,Y,No,3,1
RM758,34,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,4,Divorced,9725,5k-10k,0,Y,No,3,15
RM764,34,26-35,No,Travel_Rarely,Sales,10,Life Sciences,1,Female,Sales Representative,3,Married,2220,Upto 5k,1,Y,Yes,3,1
RM795,34,26-35,No,Travel_Frequently,Research & Development,3,Life Sciences,1,Male,Healthcare Representative,4,Single,7756,5k-10k,0,Y,No,3,6
RM804,34,26-35,No,Non-Travel,Research & Development,3,Life Sciences,1,Male,Research Scientist,4,Married,2979,Upto 5k,3,Y,No,3,0
RM823,34,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,3,Single,4033,Upto 5k,2,Y,No,3,3
RM835,34,26-35,No,Travel_Rarely,Sales,9,Life Sciences,1,Female,Sales Executive,3,Married,5714,5k-10k,1,Y,No,4,6
RM848,34,26-35,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Healthcare Representative,1,Single,5343,5k-10k,0,Y,No,4,13
RM907,34,26-35,No,Travel_Rarely,Research & Development,20,Technical Degree,1,Female,Research Scientist,3,Married,2585,Upto 5k,0,Y,No,3,1
RM918,34,26-35,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,1,Single,4538,Upto 5k,0,Y,Yes,3,3
RM921,34,26-35,No,Travel_Frequently,Research & Development,19,Medical,1,Female,Laboratory Technician,2,Divorced,4444,Upto 5k,4,Y,No,3,11
RM924,34,26-35,No,Travel_Frequently,Human Resources,11,Life Sciences,1,Male,Human Resources,2,Married,4490,Upto 5k,4,Y,No,3,10
RM959,34,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Healthcare Representative,4,Divorced,8500,5k-10k,0,Y,No,3,9
RM965,34,26-35,No,Travel_Rarely,Sales,15,Medical,1,Female,Sales Executive,1,Single,6125,5k-10k,1,Y,No,3,10
RM978,34,26-35,No,Non-Travel,Research & Development,26,Technical Degree,1,Female,Research Scientist,3,Divorced,2029,Upto 5k,1,Y,No,4,5
RM980,34,26-35,No,Travel_Rarely,Research & Development,29,Medical,1,Male,Laboratory Technician,3,Married,5429,5k-10k,4,Y,No,3,8
RM984,34,26-35,No,Travel_Rarely,Research & Development,2,Technical Degree,1,Female,Healthcare Representative,4,Single,6687,5k-10k,1,Y,No,3,14
RM1016,34,26-35,No,Travel_Frequently,Research & Development,1,Other,1,Male,Research Scientist,1,Divorced,2996,Upto 5k,5,Y,No,3,4
RM1028,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Laboratory Technician,2,Married,3294,Upto 5k,5,Y,No,3,5
RM1040,34,26-35,Yes,Travel_Rarely,Human Resources,9,Technical Degree,1,Female,Human Resources,3,Married,2742,Upto 5k,1,Y,No,3,2
RM1049,34,26-35,No,Travel_Rarely,Sales,3,Other,1,Male,Sales Executive,1,Single,4759,Upto 5k,3,Y,No,3,13
RM1056,34,26-35,No,Travel_Frequently,Research & Development,15,Medical,1,Male,Research Director,1,Divorced,17007,15k+,7,Y,No,3,14
RM1059,34,26-35,Yes,Travel_Rarely,Sales,24,Medical,1,Female,Sales Executive,2,Single,4599,Upto 5k,0,Y,Yes,4,15
RM1085,34,26-35,No,Travel_Rarely,Sales,1,Technical Degree,1,Male,Sales Executive,3,Married,7083,5k-10k,1,Y,Yes,3,10
RM1088,34,26-35,No,Travel_Rarely,Sales,7,Technical Degree,1,Male,Sales Representative,3,Married,2308,Upto 5k,0,Y,Yes,4,11
RM1116,34,26-35,No,Travel_Rarely,Research & Development,7,Medical,1,Male,Research Scientist,4,Single,2972,Upto 5k,1,Y,No,3,1
RM1118,34,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,5484,5k-10k,9,Y,No,3,2
RM1132,34,26-35,No,Travel_Frequently,Research & Development,10,Technical Degree,1,Male,Healthcare Representative,3,Married,5063,5k-10k,1,Y,No,3,8
RM1147,34,26-35,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Male,Manufacturing Director,4,Divorced,4724,Upto 5k,1,Y,No,3,9
RM1180,34,26-35,No,Travel_Rarely,Research & Development,3,Life Sciences,1,Female,Research Scientist,2,Divorced,5433,5k-10k,1,Y,No,3,11
RM1209,34,26-35,No,Travel_Rarely,Research & Development,5,Medical,1,Male,Laboratory Technician,4,Married,3986,Upto 5k,1,Y,No,3,15
RM1213,34,26-35,No,Travel_Rarely,Research & Development,19,Life Sciences,1,Female,Research Scientist,4,Married,2929,Upto 5k,1,Y,No,3,10
RM1253,34,26-35,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Scientist,4,Married,2932,Upto 5k,0,Y,Yes,3,5
RM1268,34,26-35,No,Non-Travel,Sales,10,Life Sciences,1,Male,Sales Executive,3,Divorced,4001,Upto 5k,1,Y,Yes,3,15
RM1271,34,26-35,No,Travel_Rarely,Sales,3,Life Sciences,1,Female,Sales Executive,4,Single,6029,5k-10k,5,Y,No,3,2
RM1291,34,26-35,Yes,Travel_Frequently,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,1,Married,5346,5k-10k,4,Y,No,3,7
RM1301,34,26-35,No,Travel_Rarely,Sales,8,Technical Degree,1,Male,Sales Executive,3,Married,6799,5k-10k,1,Y,No,4,10
RM1343,34,26-35,No,Travel_Rarely,Sales,4,Life Sciences,1,Male,Sales Executive,4,Married,9713,5k-10k,2,Y,Yes,3,5
RM1354,34,26-35,Yes,Non-Travel,Research & Development,16,Technical Degree,1,Male,Research Scientist,1,Married,2307,Upto 5k,1,Y,Yes,4,5
RM1360,34,26-35,No,Travel_Rarely,Sales,3,Medical,1,Female,Sales Executive,4,Married,8103,5k-10k,3,Y,Yes,3,4
RM1369,34,26-35,No,Travel_Frequently,Research & Development,22,Other,1,Male,Research Scientist,4,Married,5747,5k-10k,1,Y,Yes,3,15
RM1385,34,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,4,Single,9888,5k-10k,1,Y,No,4,14
RM1386,34,26-35,No,Travel_Rarely,Sales,13,Medical,1,Male,Sales Executive,3,Divorced,8628,5k-10k,1,Y,No,3,8
RM1447,34,26-35,No,Travel_Rarely,Sales,28,Marketing,1,Female,Sales Executive,3,Married,6712,5k-10k,1,Y,No,4,8
RM1470,34,26-35,No,TravelRarely,Research & Development,8,Medical,1,Male,Laboratory Technician,3,Married,4404,Upto 5k,2,Y,No,3,4
RM1470,34,26-35,No,TravelRarely,Research & Development,8,Medical,1,Male,Laboratory Technician,3,Married,4404,Upto 5k,2,Y,No,3,4
RM011,35,26-35,No,Travel_Rarely,Research & Development,16,Medical,1,Male,Laboratory Technician,2,Married,2426,Upto 5k,0,Y,No,3,5
RM038,35,26-35,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Representative,4,Married,2014,Upto 5k,1,Y,No,3,2
RM041,35,26-35,No,Travel_Rarely,Research & Development,4,Other,1,Male,Laboratory Technician,4,Divorced,1951,Upto 5k,1,Y,No,3,1
RM050,35,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Male,Laboratory Technician,4,Married,2269,Upto 5k,1,Y,No,3,1
RM054,35,26-35,No,Non-Travel,Research & Development,11,Medical,1,Male,Healthcare Representative,1,Married,9884,5k-10k,2,Y,Yes,3,4
RM057,35,26-35,No,Travel_Frequently,Sales,18,Life Sciences,1,Male,Sales Executive,1,Married,9069,5k-10k,1,Y,No,4,9
RM058,35,26-35,No,Travel_Rarely,Research & Development,23,Medical,1,Female,Laboratory Technician,1,Married,4014,Upto 5k,3,Y,Yes,3,2
RM069,35,26-35,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Research Scientist,1,Married,2194,Upto 5k,4,Y,No,3,3
RM077,35,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,1,Single,4312,Upto 5k,0,Y,No,3,15
RM082,35,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Scientist,3,Single,2859,Upto 5k,1,Y,No,3,6
RM152,35,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,2,Married,7295,5k-10k,1,Y,No,3,10
RM193,35,26-35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,Manufacturing Director,3,Married,5916,5k-10k,3,Y,Yes,3,1
RM197,35,26-35,No,Travel_Frequently,Research & Development,2,Medical,1,Female,Laboratory Technician,2,Single,4425,Upto 5k,5,Y,No,3,6
RM229,35,26-35,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,3,Single,8789,5k-10k,1,Y,No,3,10
RM277,35,26-35,No,Travel_Rarely,Research & Development,22,Life Sciences,1,Female,Manager,2,Divorced,11996,10k-15k,7,Y,No,3,7
RM298,35,26-35,No,Travel_Rarely,Sales,16,Marketing,1,Male,Sales Executive,2,Married,8020,5k-10k,0,Y,No,3,11
RM345,35,26-35,No,Travel_Rarely,Research & Development,5,Technical Degree,1,Male,Manufacturing Director,2,Single,8095,5k-10k,0,Y,No,3,16
RM373,35,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Healthcare Representative,2,Single,6540,5k-10k,9,Y,No,3,1
RM431,35,26-35,No,Travel_Rarely,Research & Development,22,Life Sciences,1,Male,Laboratory Technician,3,Single,4230,Upto 5k,0,Y,No,3,5
RM439,35,26-35,No,Travel_Rarely,Research & Development,16,Life Sciences,1,Male,Healthcare Representative,3,Married,7632,5k-10k,4,Y,Yes,3,8
RM448,35,26-35,No,Travel_Rarely,Sales,1,Marketing,1,Male,Sales Executive,3,Married,4717,Upto 5k,9,Y,No,3,11
RM462,35,26-35,No,Travel_Rarely,Sales,1,Medical,1,Female,Sales Executive,3,Single,4859,Upto 5k,1,Y,No,3,5
RM484,35,26-35,No,Travel_Rarely,Research & Development,25,Other,1,Male,Laboratory Technician,4,Single,3681,Upto 5k,4,Y,No,3,3
RM509,35,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Research Scientist,4,Single,6646,5k-10k,1,Y,No,3,17
RM516,35,26-35,No,Non-Travel,Research & Development,3,Life Sciences,1,Male,Laboratory Technician,3,Married,1281,Upto 5k,1,Y,No,3,1
RM558,35,26-35,No,Non-Travel,Research & Development,2,Life Sciences,1,Female,Healthcare Representative,1,Divorced,5093,5k-10k,2,Y,No,3,1
RM581,35,26-35,No,Travel_Rarely,Sales,8,Life Sciences,1,Female,Sales Representative,4,Married,2572,Upto 5k,1,Y,No,3,3
RM597,35,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,3,Single,2506,Upto 5k,3,Y,No,3,2
RM612,35,26-35,No,Travel_Rarely,Research & Development,7,Other,1,Male,Manufacturing Director,3,Single,10221,10k-15k,3,Y,No,4,8
RM621,35,26-35,No,Travel_Rarely,Research & Development,27,Medical,1,Female,Research Scientist,1,Single,2559,Upto 5k,1,Y,No,3,6
RM636,35,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Female,Manufacturing Director,3,Married,10685,10k-15k,1,Y,Yes,4,17
RM637,35,26-35,Yes,Travel_Frequently,Research & Development,25,Life Sciences,1,Female,Research Scientist,2,Divorced,2022,Upto 5k,1,Y,Yes,3,10
RM648,35,26-35,No,Travel_Rarely,Research & Development,25,Technical Degree,1,Male,Manufacturing Director,2,Married,10903,10k-15k,3,Y,No,3,13
RM677,35,26-35,No,Travel_Rarely,Research & Development,21,Life Sciences,1,Female,Healthcare Representative,4,Married,4014,Upto 5k,1,Y,Yes,4,10
RM699,35,26-35,No,Travel_Rarely,Sales,18,Medical,1,Female,Sales Executive,3,Married,4601,Upto 5k,1,Y,No,3,5
RM705,35,26-35,No,Travel_Rarely,Sales,3,Life Sciences,1,Male,Sales Executive,4,Divorced,7823,5k-10k,6,Y,No,3,10
RM726,35,26-35,Yes,Travel_Rarely,Research & Development,14,Other,1,Male,Laboratory Technician,2,Divorced,3743,Upto 5k,1,Y,Yes,4,4
RM730,35,26-35,No,Travel_Rarely,Research & Development,25,Medical,1,Female,Healthcare Representative,3,Divorced,10388,10k-15k,1,Y,Yes,3,16
RM741,35,26-35,No,Travel_Rarely,Research & Development,10,Other,1,Male,Laboratory Technician,4,Divorced,3917,Upto 5k,1,Y,No,4,3
RM792,35,26-35,Yes,Travel_Rarely,Sales,4,Technical Degree,1,Male,Sales Executive,1,Single,9582,5k-10k,0,Y,Yes,4,8
RM821,35,26-35,No,Travel_Frequently,Sales,11,Marketing,1,Male,Sales Executive,4,Divorced,4968,Upto 5k,1,Y,No,3,5
RM836,35,26-35,No,Travel_Rarely,Human Resources,8,Technical Degree,1,Male,Human Resources,3,Single,4323,Upto 5k,1,Y,No,3,5
RM841,35,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Laboratory Technician,3,Married,2258,Upto 5k,6,Y,No,3,8
RM847,35,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,2,Divorced,10274,10k-15k,2,Y,No,3,7
RM849,35,26-35,No,Travel_Frequently,Research & Development,4,Other,1,Male,Laboratory Technician,4,Married,2376,Upto 5k,1,Y,No,3,2
RM871,35,26-35,No,Travel_Rarely,Sales,17,Life Sciences,1,Male,Sales Executive,1,Married,8966,5k-10k,3,Y,Yes,3,7
RM889,35,26-35,No,Non-Travel,Sales,8,Marketing,1,Female,Sales Executive,4,Married,10377,10k-15k,4,Y,Yes,3,13
RM925,35,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Research Scientist,3,Married,3506,Upto 5k,0,Y,Yes,3,3
RM962,35,26-35,No,Travel_Frequently,Research & Development,4,Life Sciences,1,Male,Research Scientist,3,Single,4249,Upto 5k,1,Y,Yes,3,9
RM974,35,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Female,Laboratory Technician,4,Married,5363,5k-10k,0,Y,No,3,9
RM982,35,26-35,Yes,Travel_Frequently,Sales,18,Marketing,1,Female,Sales Executive,3,Married,4614,Upto 5k,0,Y,Yes,3,4
RM1003,35,26-35,No,Travel_Frequently,Research & Development,18,Life Sciences,1,Male,Manufacturing Director,4,Single,9362,5k-10k,2,Y,No,3,2
RM1060,35,26-35,No,Travel_Rarely,Sales,7,Life Sciences,1,Male,Sales Representative,3,Married,2404,Upto 5k,1,Y,No,3,1
RM1082,35,26-35,No,Travel_Rarely,Research & Development,16,Life Sciences,1,Female,Healthcare Representative,2,Single,8606,5k-10k,1,Y,No,3,11
RM1101,35,26-35,No,Travel_Rarely,Sales,28,Life Sciences,1,Female,Sales Representative,3,Married,2430,Upto 5k,0,Y,No,4,5
RM1109,35,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Male,Laboratory Technician,1,Single,2450,Upto 5k,1,Y,No,3,3
